route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,block_code,vehicle_type
tallinna-lin_bus_60,35341,14658,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14659,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14660,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14661,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14662,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14663,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14664,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14665,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14666,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14667,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14668,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14669,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14670,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14671,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14672,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14673,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14674,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14675,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14676,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14677,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14678,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14679,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14680,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14681,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14682,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14683,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14684,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14685,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14686,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14687,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14688,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14689,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14690,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14691,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14692,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14693,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14694,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14695,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14696,"Maneeži",0,125690,tallinna-lin_bus_60_a-b,1,60-05,L
tallinna-lin_bus_60,35341,14697,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14698,"Maneeži",0,125689,tallinna-lin_bus_60_a-b,1,60-06,L
tallinna-lin_bus_60,35341,14699,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14700,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14701,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14702,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14703,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14704,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14705,"Maneeži",0,125694,tallinna-lin_bus_60_a-b,1,60-02,L
tallinna-lin_bus_60,35341,14706,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14707,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14708,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14709,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14710,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14711,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14712,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14713,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14714,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,35341,14715,"Maneeži",0,125691,tallinna-lin_bus_60_a-b,1,60-04,L
tallinna-lin_bus_60,35341,14716,"Maneeži",0,125693,tallinna-lin_bus_60_a-b,1,60-01,L
tallinna-lin_bus_60,35341,14717,"Maneeži",0,125692,tallinna-lin_bus_60_a-b,1,60-03,L
tallinna-lin_bus_60,45758,14718,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14719,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14720,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14721,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14722,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14723,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14724,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14725,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14726,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14727,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14728,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14729,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14730,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14731,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14732,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14733,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14734,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14735,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14736,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14737,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14738,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14739,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14740,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14741,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14742,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14743,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14744,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14745,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14746,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14747,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14748,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14749,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14750,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14751,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14752,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14753,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14754,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14755,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14756,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14757,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14758,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14759,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14760,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14761,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14762,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14763,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14764,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14765,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14766,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14767,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14768,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14769,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14770,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14771,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14772,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14773,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14774,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14775,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14776,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14777,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14778,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14779,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14780,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14781,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14782,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14783,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14784,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14785,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14786,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14787,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14788,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14789,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14790,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14791,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14792,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14793,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14794,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14795,"Priisle",1,159867,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,45758,14796,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14797,"Priisle",1,159866,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,45758,14798,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14799,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14800,"Priisle",1,159861,tallinna-lin_bus_60_b-a,1,60-07,L
tallinna-lin_bus_60,45758,14801,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14802,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14803,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14804,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14805,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14806,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14807,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14808,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14809,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14810,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14811,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14812,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14813,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14814,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14815,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14816,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,45758,14817,"Priisle",1,159864,tallinna-lin_bus_60_b-a,1,60-08,L
tallinna-lin_bus_60,45758,14818,"Priisle",1,159860,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,45758,14819,"Priisle",1,159863,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,45758,14820,"Priisle",1,159862,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,45758,14821,"Priisle",1,159865,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14822,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14823,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14824,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14825,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14826,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14827,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14828,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14829,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14830,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14831,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14832,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14833,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14834,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14835,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14836,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14837,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14838,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14839,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14840,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14841,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14842,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14843,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14844,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14845,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14846,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14847,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14848,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14849,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14850,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14851,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14852,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14853,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14854,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14855,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14856,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14857,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14858,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14859,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14860,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14861,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14862,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14863,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14864,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14865,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14866,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14867,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14868,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14869,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14870,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14871,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14872,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14873,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14874,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14875,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14876,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14877,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14878,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14879,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14880,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14881,"Priisle",1,154218,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,44087,14882,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14883,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14884,"Priisle",1,154219,tallinna-lin_bus_60_b-a,1,60-05,L
tallinna-lin_bus_60,44087,14885,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14886,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14887,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14888,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14889,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14890,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14891,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14892,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14893,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14894,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14895,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14896,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14897,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14898,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14899,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,44087,14900,"Priisle",1,154215,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,44087,14901,"Priisle",1,154216,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,44087,14902,"Priisle",1,154217,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,44087,14903,"Priisle",1,154220,tallinna-lin_bus_60_b-a,1,60-06,L
tallinna-lin_bus_60,35341,14904,"Priisle",1,125691,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,35341,14905,"Priisle",1,125693,tallinna-lin_bus_60_b-a,1,60-01,L
tallinna-lin_bus_60,35341,14906,"Priisle",1,125692,tallinna-lin_bus_60_b-a,1,60-03,L
tallinna-lin_bus_60,35341,14907,"Priisle",1,125691,tallinna-lin_bus_60_b-a,1,60-04,L
tallinna-lin_bus_60,35341,14908,"Priisle",1,125694,tallinna-lin_bus_60_b-a,1,60-02,L
tallinna-lin_bus_60,35341,14909,"Priisle",1,125693,tallinna-lin_bus_60_b-a,1,60-01,L
