stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,thoreb_id
10800,14307-1,"Väo",,59.43945,24.89007,,,,10800
143178,16513-1,"Kuuskivi",,59.45077,24.89706,,,,5969
143510,16513-2,"Kuuskivi",,59.45075,24.89712,,,,5972
13431,16509-1,"Reidumägi",,59.45249,24.89046,,,,13431
13432,16511-1,"Reidumägi",,59.45280,24.88906,,,,13432
1493,16702-1,"Tondi mägi",,59.45442,24.88430,,,,1493
126958,14407-1,"Lasnamäe turg",,59.43570,24.84345,,,,85
145993,16011-1,"Mustakivisilla",,59.43998,24.86642,,,,6061
145994,16012-1,"Mustakivisilla",,59.44016,24.86620,,,,6062
1396,14404-1,"P. Pinna",,59.43495,24.83821,,,,1396
1460,15605-1,"P. Pinna",,59.43465,24.83473,,,,1460
1413,14708-1,"Paala",,59.43199,24.81400,,,,1413
1442,15110-1,"Paala",,59.43211,24.81311,,,,1442
1415,14710-1,"Paekaare",,59.43291,24.82476,,,,1415
1447,15302-1,"Paekaare",,59.43342,24.82702,,,,1447
1395,14403-1,"Pikri",,59.43642,24.84784,,,,1395
1466,15802-1,"Pikri",,59.43635,24.84596,,,,1466
1414,14709-1,"Punane",,59.43232,24.81973,,,,1414
1446,15301-1,"Punane",,59.43238,24.81849,,,,1446
145991,16009-1,"Taevapuna",,59.43863,24.85964,,,,6059
145992,16010-1,"Taevapuna",,59.43855,24.85816,,,,6060
1479,16204-1,"Raadiku",,59.44141,24.87840,,,,1479
1480,16205-1,"Raadiku",,59.44146,24.88034,,,,1480
4015,16207-1,"Raadikusilla",,59.44218,24.88338,,,,4015
151310,00168-1,"Ajutine peatus",,59.42309,24.81033,,,,6336
151314,00172-1,"Ajutine peatus",,59.42312,24.80172,,,,6340
1365,13406-1,"Dvigatel",,59.42296,24.80311,,,,1365
4051,13402-1,"Järvevana",,59.42271,24.78911,,,,4051
1369,13502-1,"Kaubajaama",,59.42285,24.81199,,,,1369
1370,13503-1,"Kesk-Sõjamäe",,59.42212,24.82092,,,,1370
1374,13701-1,"Kesk-Sõjamäe",,59.42236,24.82114,,,,1374
133742,13807-1,"Nuia",,59.41569,24.85379,,,,4232
133743,13808-1,"Nuia",,59.41587,24.85140,,,,4233
1375,13702-1,"Orto",,59.42105,24.82538,,,,1375
1376,13703-1,"Orto",,59.42080,24.82578,,,,1376
1383,13803-1,"Raudbetooni",,59.41586,24.85865,,,,1383
1384,13804-1,"Raudbetooni",,59.41567,24.86108,,,,1384
1381,13801-1,"Ruunaoja",,59.41588,24.84328,,,,1381
1382,13802-1,"Ruunaoja",,59.41565,24.84427,,,,1382
1379,13706-1,"Suur-Sõjamäe",,59.41681,24.83822,,,,1379
1380,13707-1,"Suur-Sõjamäe",,59.41647,24.83879,,,,1380
1385,13805-1,"Sõjamäe",,59.41613,24.86524,,,,1385
1377,13704-1,"Tubaka",,59.41930,24.83074,,,,1377
1378,13705-1,"Tubaka",,59.41905,24.83109,,,,1378
1362,13403-1,"Ülemiste jaam",,59.42316,24.79516,,,,1362
1363,13404-1,"Ülemiste jaam",,59.42296,24.79297,,,,1363
151312,00170-1,"Ajutine peatus",,59.42181,24.78923,,,,6338
1482,16302-1,"Ussimäe tee",,59.44877,24.89081,,,,1482
1487,16502-1,"Ussimäe tee",,59.44911,24.89195,,,,1487
13199,15112-1,"Hundikuristiku",,59.44005,24.80628,,,,13199
13200,15113-1,"Hundikuristiku",,59.44100,24.80860,,,,13200
10808,15100-1,"Kumu",,59.43554,24.79841,,,,10808
10809,15204-1,"Kumu",,59.43610,24.79883,,,,10809
1439,15107-1,"Uuslinn",,59.43799,24.80207,,,,1439
1440,15108-1,"Uuslinn",,59.43812,24.80251,,,,1440
151311,00169-1,"Ajutine peatus",,59.42037,24.80189,,,,6337
151313,00171-1,"Ajutine peatus",,59.42030,24.81146,,,,6339
128588,13506-1,"Lõõtsa",,59.42027,24.80294,,,,126
128590,13508-1,"Valukoja",,59.42028,24.80963,,,,128
128591,13509-1,"Valukoja",,59.42036,24.80890,,,,129
1512,17602-1,"Vana-Kuuli",,59.44389,24.82822,,,,1512
1467,15803-1,"Varraku",,59.43820,24.85132,,,,1467
1468,16001-1,"Varraku",,59.43878,24.85124,,,,1468
1463,15703-1,"Virbi",,59.44372,24.84674,,,,1463
1464,15704-1,"Virbi",,59.44291,24.84710,,,,1464
138352,15311-1,"Võidujooksu",,59.43568,24.81225,,,,5653
138353,15312-1,"Võidujooksu",,59.43602,24.81168,,,,5654
128592,13510-1,"Kaubajaama",,59.42213,24.81085,,,,130
134145,13414-1,"Ülemiste jaam",,59.42490,24.79676,,,,4266
134146,13415-1,"Ülemiste jaam",,59.42478,24.79699,,,,4267
4031,16605-1,"Priisle",,59.44597,24.89796,,,,4031
1490,16601-1,"Seli",,59.44490,24.89665,,,,1490
1491,16602-1,"Seli",,59.44429,24.89672,,,,1491
3678,16603-1,"Seli",,59.44497,24.89803,,,,3678
1484,16401-1,"Ümera",,59.44360,24.89001,,,,1484
1485,16402-1,"Ümera",,59.44354,24.89059,,,,1485
140953,02303-1,"Mustamäe tee",,59.40785,24.68922,,,,5839
904,03104-1,"Autobussikoondis",,59.41049,24.66565,,,,904
912,03205-1,"Karjavälja",,59.40886,24.68274,,,,912
860,02108-1,"Lakiotsa",,59.40993,24.67364,,,,860
910,03203-1,"Lakiotsa",,59.40957,24.67487,,,,910
861,02109-1,"Mustamäe tee",,59.40798,24.68690,,,,861
877,02605-1,"Retke tee",,59.40361,24.70660,,,,877
863,02111-1,"Sipelga",,59.40695,24.69344,,,,863
913,03206-1,"Sipelga",,59.40637,24.69520,,,,913
927,03505-1,"Kadaka",,59.40335,24.65627,,,,927
3110,01801-1,"Kadaka",,59.40466,24.65491,,,,3110
881,02801-1,"Keemia",,59.39700,24.66864,,,,881
882,02802-1,"Keemia",,59.39705,24.66805,,,,882
920,03501-1,"Mustamäe",,59.39968,24.66084,,,,920
922,03404-1,"Mustamäe",,59.39956,24.66084,,,,922
923,03502-1,"Mustamäe",,59.40005,24.65946,,,,923
924,03503-1,"Mustamäe",,59.40103,24.65810,,,,924
925,03503-2,"Mustamäe",,59.40113,24.65774,,,,925
136255,01803-1,"Pöörise",,59.40555,24.65317,,,,3753
136256,03506-1,"Pöörise",,59.40614,24.65190,,,,4586
926,03504-1,"Raja",,59.39761,24.66328,,,,926
907,03107-1,"Akadeemia tee",,59.40176,24.66069,,,,907
921,03405-1,"Akadeemia tee",,59.40132,24.65998,,,,921
906,03106-1,"Kaja",,59.40368,24.66590,,,,906
917,03401-1,"Kaja",,59.40336,24.66452,,,,917
867,02402-1,"Lehola",,59.40308,24.68743,,,,867
871,02502-1,"Lehola",,59.40319,24.68757,,,,871
909,03202-1,"Szolnok",,59.40481,24.67531,,,,909
916,03304-1,"Szolnok",,59.40482,24.67690,,,,916
854,02102-1,"Autobussikoondis",,59.41168,24.66345,,,,854
905,03105-1,"E. Vilde tee",,59.40469,24.66874,,,,905
911,03204-1,"E. Vilde tee",,59.40540,24.66860,,,,911
915,03303-1,"E. Vilde tee",,59.40330,24.66965,,,,915
918,03402-1,"E. Vilde tee",,59.40313,24.66947,,,,918
914,03302-1,"Männi",,59.40029,24.67115,,,,914
919,03403-1,"Männi",,59.40088,24.67046,,,,919
888,02808-1,"Tehnikaülikool",,59.39487,24.67323,,,,888
894,02906-1,"Tehnikaülikool",,59.39528,24.67334,,,,894
895,02907-1,"J. Sütiste tee",,59.39545,24.68387,,,,895
3940,02908-1,"J. Sütiste tee",,59.39548,24.68356,,,,3940
880,02703-1,"Tervise",,59.39695,24.69906,,,,880
900,03004-1,"Tervise",,59.39707,24.69844,,,,900
929,03602-1,"Kassi",,59.39969,24.64591,,,,929
930,03603-1,"Mäepealse",,59.39476,24.64434,,,,930
931,03604-1,"Mäepealse",,59.39405,24.64372,,,,931
1120,08202-1,"Aiandi",,59.41432,24.68943,,,,1120
1121,08203-1,"Aiandi",,59.41467,24.68887,,,,1121
838,01501-1,"Autobussikoondis",,59.40985,24.66270,,,,838
862,02110-1,"Joostimägi",,59.41378,24.67153,,,,862
149343,02103-1,"Joostimägi",,59.41396,24.67246,,,,91
901,03101-1,"Kadaka",,59.40440,24.65646,,,,901
902,03102-1,"Kadaka",,59.40533,24.65791,,,,902
3399,01802-1,"Kadaka",,59.40366,24.65453,,,,3399
853,02101-1,"Kadaka Selver",,59.41118,24.66614,,,,853
856,02104-1,"Kadaka Selver",,59.41260,24.66862,,,,856
928,03601-1,"Kassi",,59.40103,24.64833,,,,928
857,02105-1,"Laki",,59.41650,24.67841,,,,857
147027,03103-1,"Pilvetee",,59.40788,24.66169,,,,6159
147028,03108-1,"Pilvetee",,59.40749,24.66083,,,,6160
889,02901-1,"Keskuse",,59.39919,24.68023,,,,889
890,02902-1,"Keskuse",,59.40053,24.67847,,,,890
893,02905-1,"Männi",,59.39991,24.67195,,,,893
149576,02909-1,"Männi",,59.40020,24.67302,,,,6251
872,02503-1,"A. H. Tammsaare tee",,59.40707,24.68366,,,,872
908,03201-1,"A. H. Tammsaare tee",,59.40682,24.68309,,,,908
858,02106-1,"Aiandi",,59.41382,24.68993,,,,858
142465,03406-1,"Kesk-Mustamäe",,59.40299,24.67894,,,,5922
142466,03407-1,"Kesk-Mustamäe",,59.40311,24.67950,,,,5923
859,02107-1,"Sääse",,59.41066,24.68700,,,,859
864,02201-1,"Sääse",,59.41132,24.68821,,,,864
126806,03606-1,"Kivinuka",,59.39487,24.65229,,,,68
126807,03607-1,"Kivinuka",,59.39502,24.65060,,,,69
149240,03612-1,"Mäealuse",,59.39556,24.65995,,,,5261
149242,03613-1,"Mäealuse",,59.39537,24.65890,,,,5262
126805,03605-1,"Mäepealse",,59.39436,24.64509,,,,67
887,02807-1,"Raja",,59.39584,24.66278,,,,887
885,02805-1,"Trummi",,59.39299,24.66296,,,,885
886,02806-1,"Trummi",,59.39237,24.66346,,,,886
878,02701-1,"Lastehaigla",,59.39945,24.70603,,,,878
879,02702-1,"Lastehaigla",,59.39902,24.70570,,,,879
874,02602-1,"Retke tee",,59.40243,24.70656,,,,874
875,02603-1,"Retke tee",,59.40277,24.70664,,,,875
891,02903-1,"Ehitajate tee",,59.39799,24.67658,,,,891
892,02904-1,"Ehitajate tee",,59.39804,24.67523,,,,892
870,02501-1,"Lepistiku",,59.40275,24.69749,,,,870
873,02601-1,"Lepistiku",,59.40312,24.69886,,,,873
869,02404-1,"Liivaku",,59.39893,24.68232,,,,869
897,03001-1,"Liivaku",,59.39885,24.68427,,,,897
898,03002-1,"Liivaku",,59.39890,24.68361,,,,898
10806,07709-1,"Linnu tee",,59.41252,24.70710,,,,10806
865,02301-1,"Siili",,59.40836,24.70411,,,,865
866,02302-1,"Siili",,59.40773,24.70305,,,,866
868,02403-1,"Vambola",,59.39976,24.68885,,,,868
899,03003-1,"Vambola",,59.39971,24.69021,,,,899
883,02803-1,"Üliõpilaste tee",,59.39247,24.67281,,,,883
884,02804-1,"Üliõpilaste tee",,59.39268,24.67326,,,,884
10734,04804-1,"Hiiu",,59.38295,24.66998,,,,10734
10735,04805-1,"Hiiu",,59.38321,24.67124,,,,10735
10738,05008-1,"Kivimäe",,59.37761,24.65763,,,,10738
10739,05009-1,"Kivimäe",,59.37676,24.65609,,,,10739
10744,04408-1,"Laagri",,59.35433,24.62756,,,,10744
10745,04409-1,"Laagri",,59.35500,24.62786,,,,10745
10732,05408-1,"Nõmme",,59.38634,24.68761,,,,10732
10733,05409-1,"Nõmme",,59.38604,24.68633,,,,10733
10741,04105-1,"Pääsküla",,59.36936,24.64087,,,,10741
10742,04106-1,"Pääsküla",,59.36961,24.64186,,,,10742
14651,04204-1,"Pääsküla Gümnaasium",,59.36810,24.64985,,,,14651
10729,06306-1,"Rahumäe",,59.38897,24.70459,,,,10729
10730,06307-1,"Rahumäe",,59.38855,24.70234,,,,10730
986,05201-1,"Hiiu",,59.37660,24.67765,,,,986
989,05204-1,"Metsa",,59.37985,24.67498,,,,989
971,04801-1,"Raudtee",,59.38305,24.67247,,,,971
937,03707-1,"Hommiku",,59.37926,24.63703,,,,937
933,03703-1,"Hommiku",,59.37949,24.63679,,,,933
934,03704-1,"Hommiku",,59.37893,24.63641,,,,934
935,03705-1,"Kalda",,59.38231,24.63805,,,,935
936,03706-1,"Kalda",,59.38242,24.63829,,,,936
939,03802-1,"Nõva",,59.39049,24.64240,,,,939
940,03803-1,"Nõva",,59.38975,24.64185,,,,940
943,04101-1,"Pääsküla",,59.37040,24.63206,,,,943
960,04605-1,"Pääsküla",,59.36952,24.63148,,,,960
956,04601-1,"Rohula",,59.36567,24.62951,,,,956
957,04602-1,"Rohula",,59.36513,24.62912,,,,957
942,04002-1,"Sireli",,59.37347,24.63353,,,,942
944,04102-1,"Sireli",,59.37285,24.63330,,,,944
932,03702-1,"Õitse",,59.37577,24.63486,,,,932
941,04001-1,"Õitse",,59.37527,24.63444,,,,941
1008,05901-1,"Karusmarja",,59.38039,24.71777,,,,1008
1009,05902-1,"Karusmarja",,59.37989,24.71748,,,,1009
1016,06104-1,"Kauge",,59.36955,24.71765,,,,1016
1017,06105-1,"Kauge",,59.37177,24.71714,,,,1017
1035,06406-1,"Liiva",,59.38841,24.71944,,,,1035
1037,06408-1,"Liiva jaam",,59.38692,24.71807,,,,1037
1038,06409-1,"Liiva jaam",,59.38686,24.71771,,,,1038
1014,06101-1,"Männiku",,59.36683,24.71798,,,,1014
1015,06102-1,"Männiku",,59.36605,24.71757,,,,1015
1010,05903-1,"P. Kerese",,59.37791,24.71786,,,,1010
1011,05904-1,"P. Kerese",,59.37708,24.71766,,,,1011
1018,06106-1,"Pihlaka",,59.37343,24.71812,,,,1018
1019,06107-1,"Pihlaka",,59.37443,24.71784,,,,1019
1030,06401-1,"Risti",,59.39105,24.72157,,,,1030
1039,06410-1,"Värava",,59.38508,24.71762,,,,1039
1040,06411-1,"Värava",,59.38434,24.71738,,,,1040
3926,04501-1,"Laaniku",,59.36136,24.61380,,,,3926
3933,04502-1,"Laaniku",,59.36084,24.61285,,,,3933
3934,04503-1,"Turbasambla",,59.35620,24.61096,,,,3934
3935,04504-1,"Turbasambla",,59.35670,24.61128,,,,3935
985,05105-1,"Pargi",,59.37539,24.67281,,,,985
973,04803-1,"Põllu",,59.38019,24.66818,,,,973
962,04701-1,"Hiiu jaam",,59.38442,24.67313,,,,962
963,04702-1,"Hiiu jaam",,59.38458,24.67320,,,,963
1033,06404-1,"Kirde",,59.38974,24.71098,,,,1033
1034,06405-1,"Kirde",,59.38977,24.71057,,,,1034
974,05001-1,"Kivimäe jaam",,59.37868,24.65534,,,,974
975,05002-1,"Kivimäe jaam",,59.37844,24.65443,,,,975
10692,06305-1,"Kurni",,59.39152,24.71921,,,,10692
976,05003-1,"Laane",,59.37624,24.64998,,,,976
977,05004-1,"Laane",,59.37579,24.64889,,,,977
990,05401-1,"Nõmme",,59.38746,24.68674,,,,990
991,05402-1,"Nõmme",,59.38781,24.68300,,,,991
954,04403-1,"Pärnu maantee",,59.35971,24.63040,,,,954
955,04405-1,"Pärnu maantee",,59.36000,24.62988,,,,955
945,04103-1,"Pääsküla jaam",,59.36951,24.63830,,,,945
961,04607-1,"Pääsküla jaam",,59.36874,24.63701,,,,961
1026,06301-1,"Rahumäe",,59.38870,24.70481,,,,1026
1027,06302-1,"Rahumäe",,59.38869,24.70372,,,,1027
1031,06402-1,"Risti",,59.39261,24.72377,,,,1031
1032,06403-1,"Risti",,59.39198,24.72071,,,,1032
997,05501-1,"Roheline",,59.38638,24.69108,,,,997
998,05502-1,"Roheline",,59.38654,24.69237,,,,998
958,04603-1,"Rohula",,59.36576,24.63253,,,,958
959,04604-1,"Rohula",,59.36528,24.63133,,,,959
978,05005-1,"Salve",,59.38147,24.66414,,,,978
979,05006-1,"Salve",,59.38131,24.66340,,,,979
139011,04505-1,"Sillaotsa",,59.35347,24.62933,,,,5739
952,04401-1,"Vana-Pääsküla",,59.35603,24.63109,,,,952
953,04402-1,"Vana-Pääsküla",,59.35563,24.63056,,,,953
13358,04406-1,"Vana-Pääsküla",,59.35449,24.63017,,,,13358
147995,04404-1,"Vana-Pääsküla",,59.35521,24.63047,,,,5783
993,05404-1,"Võsu",,59.38608,24.67751,,,,993
994,05405-1,"Võsu",,59.38616,24.67728,,,,994
13201,04104-1,"Värsi",,59.37258,24.64286,,,,13201
13202,04107-1,"Värsi",,59.37302,24.64390,,,,13202
1024,06203-1,"Kalmistu",,59.39223,24.70859,,,,1024
1025,06204-1,"Kalmistu",,59.39189,24.70847,,,,1025
1022,06201-1,"Rahumäe",,59.38928,24.70232,,,,1022
995,05406-1,"Kõue",,59.38697,24.69114,,,,995
996,05407-1,"Kõue",,59.38690,24.69007,,,,996
1023,06202-1,"Rahumäe",,59.38871,24.70191,,,,1023
972,04802-1,"Raudtee",,59.38296,24.67113,,,,972
992,05403-1,"Nõmme",,59.38878,24.68330,,,,992
938,03801-1,"Kadaka puiestee",,59.38721,24.64120,,,,938
970,04709-1,"Kadaka puiestee",,59.38712,24.64172,,,,970
968,04707-1,"Tähetorni",,59.38651,24.64639,,,,968
969,04708-1,"Tähetorni",,59.38648,24.64660,,,,969
966,04705-1,"Vääna",,59.38406,24.65209,,,,966
1006,05706-1,"Haava",,59.38307,24.70572,,,,1006
1007,05707-1,"Haava",,59.38261,24.70436,,,,1007
987,05202-1,"Hiiu",,59.37600,24.67868,,,,987
988,05203-1,"Hiiu",,59.37598,24.67731,,,,988
983,05103-1,"Hõimu",,59.37028,24.65808,,,,983
984,05104-1,"Hõimu",,59.37011,24.65722,,,,984
981,05101-1,"J. V. Jannseni",,59.37367,24.66720,,,,981
982,05102-1,"J. V. Jannseni",,59.37290,24.66434,,,,982
999,05601-1,"Kaare",,59.37762,24.68669,,,,999
1000,05602-1,"Kaare",,59.37752,24.68545,,,,1000
1036,06407-1,"Liiva",,59.38821,24.71804,,,,1036
949,04301-1,"Naaritsa",,59.36479,24.63753,,,,949
950,04302-1,"Naaritsa",,59.36480,24.63599,,,,950
1004,05704-1,"Nurme",,59.37947,24.69520,,,,1004
1005,05705-1,"Nurme",,59.37914,24.69354,,,,1005
1028,06303-1,"Näituse",,59.38569,24.71223,,,,1028
1029,06304-1,"Näituse",,59.38531,24.71101,,,,1029
948,04203-1,"Raba",,59.36586,24.64267,,,,948
951,04303-1,"Raba",,59.36608,24.64425,,,,951
1001,05701-1,"Valdeku",,59.38088,24.70038,,,,1001
1002,05702-1,"Valdeku",,59.38050,24.69867,,,,1002
946,04201-1,"Vikerkaare",,59.36781,24.65218,,,,946
947,04202-1,"Vikerkaare",,59.36755,24.65023,,,,947
1013,05906-1,"Astri",,59.37771,24.70651,,,,1013
1021,06109-1,"Astri",,59.37792,24.70528,,,,1021
1041,06601-1,"Kalmu",,59.37563,24.72550,,,,1041
1042,06602-1,"Kalmu",,59.37563,24.72733,,,,1042
1012,05905-1,"Kraavi",,59.37572,24.71579,,,,1012
1020,06108-1,"Kraavi",,59.37626,24.71281,,,,1020
1043,06603-1,"Liiva kalmistu",,59.37589,24.73355,,,,1043
1044,06604-1,"Liiva kalmistu",,59.37588,24.73388,,,,1044
1045,06605-1,"Raku",,59.37628,24.74244,,,,1045
1046,06606-1,"Raku",,59.37621,24.74393,,,,1046
1003,05703-1,"Valdeku",,59.38029,24.70017,,,,1003
150654,00153-1,"Liivametsa",,59.38925,24.73293,,,,6303
150655,00154-1,"Liivametsa",,59.38856,24.73314,,,,6304
128321,06607-1,"Raku",,59.37612,24.74670,,,,115
128322,06608-1,"Raku",,59.37702,24.74613,,,,116
1047,06609-1,"Kaarla",,59.36749,24.75649,,,,1047
1048,06610-1,"Kaarla",,59.36705,24.75705,,,,1048
1049,06611-1,"Raudalu",,59.36259,24.76436,,,,1049
10448,06612-1,"Raudalu",,59.36239,24.76375,,,,10448
12117,06501-1,"Viljandi maantee",,59.39161,24.72842,,,,12117
12118,06502-1,"Viljandi maantee",,59.39142,24.72929,,,,12118
964,04703-1,"Pidu",,59.38316,24.66216,,,,964
965,04704-1,"Pidu",,59.38332,24.66450,,,,965
967,04706-1,"Vääna",,59.38368,24.65381,,,,967
1535,18304-1,"Helmiku tee",,59.45691,24.88023,,,,1535
1538,18503-1,"Kalmuse tee",,59.46860,24.83999,,,,1538
1539,18504-1,"Kalmuse tee",,59.46846,24.83870,,,,1539
1548,18603-1,"Kloostrimetsa",,59.47129,24.87693,,,,1548
1549,18604-1,"Kloostrimetsa",,59.47131,24.87773,,,,1549
1546,18601-1,"Metsakalmistu",,59.46825,24.86728,,,,1546
1547,18602-1,"Metsakalmistu",,59.46790,24.86610,,,,1547
1550,18605-1,"Teletorn",,59.47251,24.88414,,,,1550
1551,18606-1,"Teletorn",,59.47260,24.88523,,,,1551
1527,18201-1,"Haljas tee",,59.45920,24.84642,,,,1527
1528,18202-1,"Haljas tee",,59.45912,24.84616,,,,1528
1531,18205-1,"Kose",,59.45798,24.86105,,,,1531
1529,18203-1,"Lükati tee",,59.45866,24.85079,,,,1529
1530,18204-1,"Lükati tee",,59.45828,24.85381,,,,1530
1517,17903-1,"Saare",,59.45865,24.82026,,,,1517
1524,18101-1,"Saare",,59.45850,24.82001,,,,1524
1520,17906-1,"Sarapuu",,59.45896,24.83524,,,,1520
1523,18001-1,"Sarapuu",,59.45893,24.83552,,,,1523
1518,17904-1,"Tamme",,59.45775,24.82514,,,,1518
1525,18102-1,"Tamme",,59.45782,24.82379,,,,1525
1519,17905-1,"Urva",,59.45838,24.83098,,,,1519
1526,18103-1,"Urva",,59.45813,24.82979,,,,1526
12027,18808-1,"Kaasiku",,59.48650,24.84178,,,,12027
12028,18804-1,"Kaasiku",,59.48548,24.84177,,,,12028
1545,18510-1,"Mähe tee",,59.48037,24.84016,,,,1545
1572,18901-1,"Mähe tee",,59.48105,24.84098,,,,1572
1536,18501-1,"Pirita",,59.46672,24.83266,,,,1536
1537,18502-1,"Pirita",,59.46724,24.83392,,,,1537
1542,18507-1,"Randvere tee",,59.47393,24.83706,,,,1542
1543,18508-1,"Randvere tee",,59.47462,24.83804,,,,1543
1540,18505-1,"Supluse puiestee",,59.47034,24.83491,,,,1540
1541,18506-1,"Supluse puiestee",,59.47116,24.83582,,,,1541
1564,18619-1,"Käära",,59.47287,24.91191,,,,1564
1565,18620-1,"Käära",,59.47320,24.91356,,,,1565
1562,18617-1,"Ristaia",,59.46914,24.90840,,,,1562
1563,18618-1,"Ristaia",,59.46990,24.90923,,,,1563
1515,17901-1,"Lillepi",,59.46066,24.81761,,,,1515
1516,17902-1,"Lillepi",,59.46075,24.81995,,,,1516
14391,17910-1,"Lillepi park",,59.46053,24.81897,,,,14391
142463,12705-1,"Mälestusvälja",,59.45745,24.81190,,,,5920
1521,17907-1,"Rummu",,59.46357,24.82710,,,,1521
1522,17908-1,"Rummu",,59.46430,24.82934,,,,1522
14379,17909-1,"Rummukõrtsi",,59.46213,24.82507,,,,14379
11581,16508-1,"Iru",,59.46178,24.90436,,,,11581
10103,18624-1,"Kõlviku tee",,59.48375,24.88480,,,,10103
10104,18625-1,"Kõlviku tee",,59.48442,24.88425,,,,10104
1560,18615-1,"Laiaküla",,59.47007,24.90236,,,,1560
1561,18616-1,"Laiaküla",,59.46911,24.90283,,,,1561
1552,18607-1,"Liilia tee",,59.48607,24.88224,,,,1552
1553,18608-1,"Liilia tee",,59.48625,24.88226,,,,1553
3097,19008-1,"Mähe aedlinn",,59.48981,24.88048,,,,3097
1556,18611-1,"Pärnamäe tee",,59.47452,24.89646,,,,1556
1557,18612-1,"Pärnamäe tee",,59.47295,24.89841,,,,1557
1558,18613-1,"Pärnamäe tee",,59.47483,24.89640,,,,1558
1559,18614-1,"Pärnamäe tee",,59.47208,24.89935,,,,1559
1554,18609-1,"Äigrumäe",,59.48050,24.89078,,,,1554
1555,18610-1,"Äigrumäe",,59.48110,24.89002,,,,1555
1581,19003-1,"Aianduse tee",,59.48837,24.87088,,,,1581
1582,19004-1,"Aianduse tee",,59.48849,24.87154,,,,1582
1573,18902-1,"Hämar tee",,59.47853,24.84894,,,,1573
1574,18903-1,"Hämar tee",,59.47920,24.85033,,,,1574
1577,18906-1,"Küüvitsa tee",,59.48332,24.85954,,,,1577
1578,18907-1,"Küüvitsa tee",,59.48373,24.86021,,,,1578
1575,18904-1,"Mähe",,59.48007,24.85434,,,,1575
1576,18905-1,"Mähe",,59.48027,24.85507,,,,1576
1583,19005-1,"Mähe aedlinn",,59.49106,24.88062,,,,1583
1584,19006-1,"Mähe aedlinn",,59.49100,24.88122,,,,1584
1585,19007-1,"Mähe aedlinn",,59.49072,24.87884,,,,1585
1579,19001-1,"Oblika tee",,59.48700,24.86525,,,,1579
1580,19002-1,"Oblika tee",,59.48710,24.86539,,,,1580
3993,19009-1,"Pojengi tee",,59.48974,24.87594,,,,3993
1544,18509-1,"Randvere tee",,59.47406,24.83858,,,,1544
1566,18801-1,"Aia tee",,59.48941,24.83555,,,,1566
1567,18802-1,"Aia tee",,59.48978,24.83544,,,,1567
1570,18805-1,"Merivälja",,59.49663,24.82798,,,,1570
1571,18806-1,"Merivälja",,59.49711,24.82865,,,,1571
1568,18803-1,"Tuule tee",,59.49211,24.82922,,,,1568
1569,18807-1,"Tuule tee",,59.49272,24.82891,,,,1569
10684,18908-1,"Kastevarre tee",,59.48859,24.85895,,,,10684
10682,18910-1,"Merivälja pansion",,59.48905,24.84983,,,,10682
1532,18301-1,"Kose",,59.45803,24.86239,,,,1532
1534,18303-1,"Metsakooli tee",,59.46193,24.87480,,,,1534
1533,18302-1,"Nurmiku tee",,59.45954,24.86815,,,,1533
3099,18623-1,"Äigrumäe",,59.48138,24.89083,,,,3099
135634,10615-1,"Miinisadam",,59.45095,24.72175,,,,4560
10137,21106-1,"Tallinn",,59.44050,24.73695,,,,10137
10138,21107-1,"Tallinn",,59.44022,24.73722,,,,10138
1191,09810-1,"Erika",,59.45212,24.71671,,,,1191
1182,09801-1,"Väike-Erika",,59.45005,24.71431,,,,1182
135628,10604-1,"Kalarand",,59.44670,24.74644,,,,4554
135629,10605-1,"Kalarand",,59.44569,24.74764,,,,4555
135630,10611-1,"Lennusadam",,59.45027,24.73630,,,,4556
135631,10612-1,"Lennusadam",,59.44985,24.73787,,,,4557
135635,10616-1,"Miinisadam",,59.45088,24.72357,,,,4561
135632,10613-1,"Noblessneri",,59.45123,24.72657,,,,4558
135633,10614-1,"Noblessneri",,59.45102,24.72792,,,,4559
1174,09602-1,"Kari",,59.44811,24.69660,,,,1174
1203,10003-1,"Kolde puiestee",,59.43985,24.70941,,,,1203
1196,09903-1,"Maisi",,59.44119,24.71298,,,,1196
1204,10004-1,"Maisi",,59.44085,24.71325,,,,1204
1183,09802-1,"Angerja",,59.45006,24.70975,,,,1183
1184,09803-1,"Angerja",,59.45032,24.70946,,,,1184
1234,10801-1,"Balti jaam",,59.44109,24.73788,,,,1234
1624,21101-1,"Balti jaam",,59.44105,24.73843,,,,1624
1147,09004-1,"Kopli",,59.46167,24.66672,,,,1147
1148,09005-1,"Kopli",,59.46121,24.66793,,,,1148
1149,09006-1,"Kopli",,59.46116,24.66765,,,,1149
1151,09007-2,"Kopli",,59.46105,24.66963,,,,1151
138369,10404-1,"Krulli",,59.44604,24.71738,,,,5658
138370,10405-1,"Krulli",,59.44625,24.71702,,,,5659
1157,09106-1,"Maleva",,59.45511,24.68961,,,,1157
1158,09107-1,"Maleva",,59.45513,24.68907,,,,1158
138478,09405-1,"Maleva",,59.45509,24.68924,,,,5692
1152,09101-1,"Marati",,59.45731,24.67660,,,,1152
138222,09108-1,"Marati",,59.45810,24.67552,,,,1774
138223,09109-1,"Marati",,59.45783,24.67583,,,,3666
